case_id,pool,engine,diagnostic_mode,candidate_generated,preflight_status,source_execution_status,candidate_execution_status,checker_status,exact_status,failure_bucket,source_like_status,notes
CONS_0010,CONS,spark,same_engine,true,passed,source_execution_success,candidate_execution_success,checker_success,exact,none,source_like,Spark source and candidate executed through PySpark and checker exact; no timing or metrics.
CONS_0011,CONS,spark,same_engine,true,passed,source_execution_success,candidate_execution_success,checker_mismatch,mismatch,mismatch,source_like,"Checker mismatch: source and candidate result rows contain ALICE and BOB in different order; likely order-sensitive normalization/checker issue, not official evidence."
CONS_0012,CONS,spark,same_engine,true,passed,source_execution_success,candidate_execution_success,checker_success,exact,none,source_like,Spark source and candidate executed through PySpark and checker exact; no timing or metrics.
CONS_0024,CONS,spark,same_engine,true,passed,source_execution_success,candidate_execution_success,checker_success,exact,none,source_like,Spark source and candidate executed through PySpark and checker exact; no timing or metrics.
CONS_0036,CONS,spark,same_engine,true,passed,source_execution_success,candidate_execution_success,checker_success,exact,none,source_like,Spark source and candidate executed through PySpark and checker exact; no timing or metrics.
CONS_0037,CONS,spark,same_engine,true,passed,source_execution_success,candidate_execution_success,checker_success,exact,none,source_like,Spark source and candidate executed through PySpark and checker exact; no timing or metrics.
PORT_0003,PORT,spark,unsupported,true,passed,execution_unsupported,execution_unsupported,checker_not_enabled,not_exact_due_to_execution_failure,unsupported_engine,source_like,Explicit Spark local diagnostic role is unsupported/fail-closed for this PORT row; no Spark SQL or checker fallback was attempted.
PORT_0004,PORT,spark,unsupported,true,passed,execution_unsupported,execution_unsupported,checker_not_enabled,not_exact_due_to_execution_failure,unsupported_engine,source_like,Explicit Spark local diagnostic role is unsupported/fail-closed for this PORT row; no Spark SQL or checker fallback was attempted.
PORT_0005,PORT,spark,unsupported,true,passed,execution_unsupported,execution_unsupported,checker_not_enabled,not_exact_due_to_execution_failure,unsupported_engine,source_like,Explicit Spark local diagnostic role is unsupported/fail-closed for this PORT row; no Spark SQL or checker fallback was attempted.
PORT_0008,PORT,spark,unsupported,true,passed,execution_unsupported,execution_unsupported,checker_not_enabled,not_exact_due_to_execution_failure,unsupported_engine,source_like,Explicit Spark local diagnostic role is unsupported/fail-closed for this PORT row; no Spark SQL or checker fallback was attempted.
PORT_0012,PORT,spark,unsupported,true,passed,execution_unsupported,execution_unsupported,checker_not_enabled,not_exact_due_to_execution_failure,unsupported_engine,source_like,Explicit Spark local diagnostic role is unsupported/fail-closed for this PORT row; no Spark SQL or checker fallback was attempted.
PORT_0013,PORT,spark,unsupported,true,passed,execution_unsupported,execution_unsupported,checker_not_enabled,not_exact_due_to_execution_failure,unsupported_engine,source_like,Explicit Spark local diagnostic role is unsupported/fail-closed for this PORT row; no Spark SQL or checker fallback was attempted.
PORT_0022,PORT,spark,unsupported,true,passed,execution_unsupported,execution_unsupported,checker_not_enabled,not_exact_due_to_execution_failure,unsupported_engine,source_like,Explicit Spark local diagnostic role is unsupported/fail-closed for this PORT row; no Spark SQL or checker fallback was attempted.
PORT_0024,PORT,spark,unsupported,true,passed,execution_unsupported,execution_unsupported,checker_not_enabled,not_exact_due_to_execution_failure,unsupported_engine,source_like,Explicit Spark local diagnostic role is unsupported/fail-closed for this PORT row; no Spark SQL or checker fallback was attempted.
PORT_0025,PORT,spark,unsupported,true,passed,execution_unsupported,execution_unsupported,checker_not_enabled,not_exact_due_to_execution_failure,unsupported_engine,source_like,Explicit Spark local diagnostic role is unsupported/fail-closed for this PORT row; no Spark SQL or checker fallback was attempted.
LONGTAIL_0011,LONGTAIL,spark,same_engine,true,passed,source_execution_success,candidate_execution_success,checker_success,exact,none,source_like,Spark source and candidate executed through PySpark and checker exact; no timing or metrics.
LONGTAIL_0012,LONGTAIL,spark,same_engine,true,passed,source_execution_success,candidate_execution_success,checker_success,exact,none,source_like,Spark source and candidate executed through PySpark and checker exact; no timing or metrics.
LONGTAIL_0013,LONGTAIL,spark,same_engine,true,passed,source_execution_success,candidate_execution_success,checker_success,exact,none,source_like,Spark source and candidate executed through PySpark and checker exact; no timing or metrics.
LONGTAIL_0022,LONGTAIL,spark,same_engine,true,passed,source_execution_success,candidate_execution_success,checker_success,exact,none,source_like,Spark source and candidate executed through PySpark and checker exact; no timing or metrics.
LONGTAIL_0023,LONGTAIL,spark,same_engine,true,passed,source_execution_success,candidate_execution_success,checker_success,exact,none,source_like,Spark source and candidate executed through PySpark and checker exact; no timing or metrics.
LONGTAIL_0024,LONGTAIL,spark,same_engine,true,passed,source_execution_success,candidate_execution_success,checker_success,exact,none,source_like,Spark source and candidate executed through PySpark and checker exact; no timing or metrics.
