record_id,case_id,pool,engine,rewrite_method,denominator_id,current_readiness_label,current_denial_reason,overlap_sources,proposed_resolution,fields_to_authorize_if_approved,fields_to_keep_blocked,requires_manual_approval,would_change_metric_input_authorization,notes
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:CONS_0024:spark:direct_llm_repair_1,CONS_0024,CONS,spark,direct_llm_repair_1,track_a_same_engine:CONS_0024:spark,needs_source_overlap_review,multiple_approved_sources_on_row,P002|P003,approve_p002_primary_p003_failure_enrichment_only,generated|ready|executed|exact|result_status from P002 where observed; failure_stage|failure_type from P003 only as Repair-1 failure enrichment and never success override,timed|latency_ms|speedup_ratio|timing_eligible|plan_available|plan_artifact_path|paper_table_fields|reports_results_update|denominator_update,true,false,Proposal only: P003 may enrich missing or failed Repair-1 failure fields; it must not override P002 success/exactness semantics.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0003:mysql:direct_llm_original,PORT_0003,PORT,mysql,direct_llm_original,track_a_same_engine:PORT_0003:mysql,needs_source_overlap_review,multiple_approved_sources_on_row,P001|P002,approve_p001_generation_p002_status_priority,generated|ready from P001; executed|exact|result_status|failure_stage|failure_type from P002 if row grain remains verified,timed|latency_ms|speedup_ratio|timing_eligible|plan_available|plan_artifact_path|paper_table_fields|reports_results_update|denominator_update,true,false,Proposal only: treat P001 as generation/readiness source and P002 as candidate outcome source; require maintainer approval before overlay v1.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0003:spark:direct_llm_original,PORT_0003,PORT,spark,direct_llm_original,track_a_same_engine:PORT_0003:spark,needs_source_overlap_review,multiple_approved_sources_on_row,P001|P002,approve_p001_generation_p002_status_priority,generated|ready from P001; executed|exact|result_status|failure_stage|failure_type from P002 if row grain remains verified,timed|latency_ms|speedup_ratio|timing_eligible|plan_available|plan_artifact_path|paper_table_fields|reports_results_update|denominator_update,true,false,Proposal only: treat P001 as generation/readiness source and P002 as candidate outcome source; require maintainer approval before overlay v1.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0004:postgres:direct_llm_original,PORT_0004,PORT,postgres,direct_llm_original,track_a_same_engine:PORT_0004:postgres,needs_source_overlap_review,multiple_approved_sources_on_row,P001|P002,approve_p001_generation_p002_status_priority,generated|ready from P001; executed|exact|result_status|failure_stage|failure_type from P002 if row grain remains verified,timed|latency_ms|speedup_ratio|timing_eligible|plan_available|plan_artifact_path|paper_table_fields|reports_results_update|denominator_update,true,false,Proposal only: treat P001 as generation/readiness source and P002 as candidate outcome source; require maintainer approval before overlay v1.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0004:spark:direct_llm_original,PORT_0004,PORT,spark,direct_llm_original,track_a_same_engine:PORT_0004:spark,needs_source_overlap_review,multiple_approved_sources_on_row,P001|P002,approve_p001_generation_p002_status_priority,generated|ready from P001; executed|exact|result_status|failure_stage|failure_type from P002 if row grain remains verified,timed|latency_ms|speedup_ratio|timing_eligible|plan_available|plan_artifact_path|paper_table_fields|reports_results_update|denominator_update,true,false,Proposal only: treat P001 as generation/readiness source and P002 as candidate outcome source; require maintainer approval before overlay v1.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0004:spark:direct_llm_repair_1,PORT_0004,PORT,spark,direct_llm_repair_1,track_a_same_engine:PORT_0004:spark,needs_source_overlap_review,multiple_approved_sources_on_row,P002|P003,approve_p002_primary_p003_failure_enrichment_only,generated|ready|executed|exact|result_status from P002 where observed; failure_stage|failure_type from P003 only as Repair-1 failure enrichment and never success override,timed|latency_ms|speedup_ratio|timing_eligible|plan_available|plan_artifact_path|paper_table_fields|reports_results_update|denominator_update,true,false,Proposal only: P003 may enrich missing or failed Repair-1 failure fields; it must not override P002 success/exactness semantics.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0005:mysql:direct_llm_original,PORT_0005,PORT,mysql,direct_llm_original,track_a_same_engine:PORT_0005:mysql,needs_source_overlap_review,multiple_approved_sources_on_row,P001|P002,approve_p001_generation_p002_status_priority,generated|ready from P001; executed|exact|result_status|failure_stage|failure_type from P002 if row grain remains verified,timed|latency_ms|speedup_ratio|timing_eligible|plan_available|plan_artifact_path|paper_table_fields|reports_results_update|denominator_update,true,false,Proposal only: treat P001 as generation/readiness source and P002 as candidate outcome source; require maintainer approval before overlay v1.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0005:spark:direct_llm_original,PORT_0005,PORT,spark,direct_llm_original,track_a_same_engine:PORT_0005:spark,needs_source_overlap_review,multiple_approved_sources_on_row,P001|P002,approve_p001_generation_p002_status_priority,generated|ready from P001; executed|exact|result_status|failure_stage|failure_type from P002 if row grain remains verified,timed|latency_ms|speedup_ratio|timing_eligible|plan_available|plan_artifact_path|paper_table_fields|reports_results_update|denominator_update,true,false,Proposal only: treat P001 as generation/readiness source and P002 as candidate outcome source; require maintainer approval before overlay v1.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0008:mysql:direct_llm_original,PORT_0008,PORT,mysql,direct_llm_original,track_a_same_engine:PORT_0008:mysql,needs_source_overlap_review,multiple_approved_sources_on_row,P001|P002,approve_p001_generation_p002_status_priority,generated|ready from P001; executed|exact|result_status|failure_stage|failure_type from P002 if row grain remains verified,timed|latency_ms|speedup_ratio|timing_eligible|plan_available|plan_artifact_path|paper_table_fields|reports_results_update|denominator_update,true,false,Proposal only: treat P001 as generation/readiness source and P002 as candidate outcome source; require maintainer approval before overlay v1.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0008:mysql:direct_llm_repair_1,PORT_0008,PORT,mysql,direct_llm_repair_1,track_a_same_engine:PORT_0008:mysql,needs_source_overlap_review,multiple_approved_sources_on_row,P002|P003,approve_p002_primary_p003_failure_enrichment_only,generated|ready|executed|exact|result_status from P002 where observed; failure_stage|failure_type from P003 only as Repair-1 failure enrichment and never success override,timed|latency_ms|speedup_ratio|timing_eligible|plan_available|plan_artifact_path|paper_table_fields|reports_results_update|denominator_update,true,false,Proposal only: P003 may enrich missing or failed Repair-1 failure fields; it must not override P002 success/exactness semantics.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0008:spark:direct_llm_original,PORT_0008,PORT,spark,direct_llm_original,track_a_same_engine:PORT_0008:spark,needs_source_overlap_review,multiple_approved_sources_on_row,P001|P002,approve_p001_generation_p002_status_priority,generated|ready from P001; executed|exact|result_status|failure_stage|failure_type from P002 if row grain remains verified,timed|latency_ms|speedup_ratio|timing_eligible|plan_available|plan_artifact_path|paper_table_fields|reports_results_update|denominator_update,true,false,Proposal only: treat P001 as generation/readiness source and P002 as candidate outcome source; require maintainer approval before overlay v1.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0008:spark:direct_llm_repair_1,PORT_0008,PORT,spark,direct_llm_repair_1,track_a_same_engine:PORT_0008:spark,needs_source_overlap_review,multiple_approved_sources_on_row,P002|P003,approve_p002_primary_p003_failure_enrichment_only,generated|ready|executed|exact|result_status from P002 where observed; failure_stage|failure_type from P003 only as Repair-1 failure enrichment and never success override,timed|latency_ms|speedup_ratio|timing_eligible|plan_available|plan_artifact_path|paper_table_fields|reports_results_update|denominator_update,true,false,Proposal only: P003 may enrich missing or failed Repair-1 failure fields; it must not override P002 success/exactness semantics.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0012:mysql:direct_llm_original,PORT_0012,PORT,mysql,direct_llm_original,track_a_same_engine:PORT_0012:mysql,needs_source_overlap_review,multiple_approved_sources_on_row,P001|P002,approve_p001_generation_p002_status_priority,generated|ready from P001; executed|exact|result_status|failure_stage|failure_type from P002 if row grain remains verified,timed|latency_ms|speedup_ratio|timing_eligible|plan_available|plan_artifact_path|paper_table_fields|reports_results_update|denominator_update,true,false,Proposal only: treat P001 as generation/readiness source and P002 as candidate outcome source; require maintainer approval before overlay v1.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0012:mysql:direct_llm_repair_1,PORT_0012,PORT,mysql,direct_llm_repair_1,track_a_same_engine:PORT_0012:mysql,needs_source_overlap_review,multiple_approved_sources_on_row,P002|P003,approve_p002_primary_p003_failure_enrichment_only,generated|ready|executed|exact|result_status from P002 where observed; failure_stage|failure_type from P003 only as Repair-1 failure enrichment and never success override,timed|latency_ms|speedup_ratio|timing_eligible|plan_available|plan_artifact_path|paper_table_fields|reports_results_update|denominator_update,true,false,Proposal only: P003 may enrich missing or failed Repair-1 failure fields; it must not override P002 success/exactness semantics.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0012:spark:direct_llm_original,PORT_0012,PORT,spark,direct_llm_original,track_a_same_engine:PORT_0012:spark,needs_source_overlap_review,multiple_approved_sources_on_row,P001|P002,approve_p001_generation_p002_status_priority,generated|ready from P001; executed|exact|result_status|failure_stage|failure_type from P002 if row grain remains verified,timed|latency_ms|speedup_ratio|timing_eligible|plan_available|plan_artifact_path|paper_table_fields|reports_results_update|denominator_update,true,false,Proposal only: treat P001 as generation/readiness source and P002 as candidate outcome source; require maintainer approval before overlay v1.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0012:spark:direct_llm_repair_1,PORT_0012,PORT,spark,direct_llm_repair_1,track_a_same_engine:PORT_0012:spark,needs_source_overlap_review,multiple_approved_sources_on_row,P002|P003,approve_p002_primary_p003_failure_enrichment_only,generated|ready|executed|exact|result_status from P002 where observed; failure_stage|failure_type from P003 only as Repair-1 failure enrichment and never success override,timed|latency_ms|speedup_ratio|timing_eligible|plan_available|plan_artifact_path|paper_table_fields|reports_results_update|denominator_update,true,false,Proposal only: P003 may enrich missing or failed Repair-1 failure fields; it must not override P002 success/exactness semantics.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0013:postgres:direct_llm_original,PORT_0013,PORT,postgres,direct_llm_original,track_a_same_engine:PORT_0013:postgres,needs_source_overlap_review,multiple_approved_sources_on_row,P001|P002,approve_p001_generation_p002_status_priority,generated|ready from P001; executed|exact|result_status|failure_stage|failure_type from P002 if row grain remains verified,timed|latency_ms|speedup_ratio|timing_eligible|plan_available|plan_artifact_path|paper_table_fields|reports_results_update|denominator_update,true,false,Proposal only: treat P001 as generation/readiness source and P002 as candidate outcome source; require maintainer approval before overlay v1.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0013:postgres:direct_llm_repair_1,PORT_0013,PORT,postgres,direct_llm_repair_1,track_a_same_engine:PORT_0013:postgres,needs_source_overlap_review,multiple_approved_sources_on_row,P002|P003,approve_p002_primary_p003_failure_enrichment_only,generated|ready|executed|exact|result_status from P002 where observed; failure_stage|failure_type from P003 only as Repair-1 failure enrichment and never success override,timed|latency_ms|speedup_ratio|timing_eligible|plan_available|plan_artifact_path|paper_table_fields|reports_results_update|denominator_update,true,false,Proposal only: P003 may enrich missing or failed Repair-1 failure fields; it must not override P002 success/exactness semantics.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0013:spark:direct_llm_original,PORT_0013,PORT,spark,direct_llm_original,track_a_same_engine:PORT_0013:spark,needs_source_overlap_review,multiple_approved_sources_on_row,P001|P002,approve_p001_generation_p002_status_priority,generated|ready from P001; executed|exact|result_status|failure_stage|failure_type from P002 if row grain remains verified,timed|latency_ms|speedup_ratio|timing_eligible|plan_available|plan_artifact_path|paper_table_fields|reports_results_update|denominator_update,true,false,Proposal only: treat P001 as generation/readiness source and P002 as candidate outcome source; require maintainer approval before overlay v1.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0013:spark:direct_llm_repair_1,PORT_0013,PORT,spark,direct_llm_repair_1,track_a_same_engine:PORT_0013:spark,needs_source_overlap_review,multiple_approved_sources_on_row,P002|P003,approve_p002_primary_p003_failure_enrichment_only,generated|ready|executed|exact|result_status from P002 where observed; failure_stage|failure_type from P003 only as Repair-1 failure enrichment and never success override,timed|latency_ms|speedup_ratio|timing_eligible|plan_available|plan_artifact_path|paper_table_fields|reports_results_update|denominator_update,true,false,Proposal only: P003 may enrich missing or failed Repair-1 failure fields; it must not override P002 success/exactness semantics.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0022:postgres:direct_llm_original,PORT_0022,PORT,postgres,direct_llm_original,track_a_same_engine:PORT_0022:postgres,needs_source_overlap_review,multiple_approved_sources_on_row,P001|P002,approve_p001_generation_p002_status_priority,generated|ready from P001; executed|exact|result_status|failure_stage|failure_type from P002 if row grain remains verified,timed|latency_ms|speedup_ratio|timing_eligible|plan_available|plan_artifact_path|paper_table_fields|reports_results_update|denominator_update,true,false,Proposal only: treat P001 as generation/readiness source and P002 as candidate outcome source; require maintainer approval before overlay v1.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0022:postgres:direct_llm_repair_1,PORT_0022,PORT,postgres,direct_llm_repair_1,track_a_same_engine:PORT_0022:postgres,needs_source_overlap_review,multiple_approved_sources_on_row,P002|P003,approve_p002_primary_p003_failure_enrichment_only,generated|ready|executed|exact|result_status from P002 where observed; failure_stage|failure_type from P003 only as Repair-1 failure enrichment and never success override,timed|latency_ms|speedup_ratio|timing_eligible|plan_available|plan_artifact_path|paper_table_fields|reports_results_update|denominator_update,true,false,Proposal only: P003 may enrich missing or failed Repair-1 failure fields; it must not override P002 success/exactness semantics.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0022:spark:direct_llm_original,PORT_0022,PORT,spark,direct_llm_original,track_a_same_engine:PORT_0022:spark,needs_source_overlap_review,multiple_approved_sources_on_row,P001|P002,approve_p001_generation_p002_status_priority,generated|ready from P001; executed|exact|result_status|failure_stage|failure_type from P002 if row grain remains verified,timed|latency_ms|speedup_ratio|timing_eligible|plan_available|plan_artifact_path|paper_table_fields|reports_results_update|denominator_update,true,false,Proposal only: treat P001 as generation/readiness source and P002 as candidate outcome source; require maintainer approval before overlay v1.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0022:spark:direct_llm_repair_1,PORT_0022,PORT,spark,direct_llm_repair_1,track_a_same_engine:PORT_0022:spark,needs_source_overlap_review,multiple_approved_sources_on_row,P002|P003,approve_p002_primary_p003_failure_enrichment_only,generated|ready|executed|exact|result_status from P002 where observed; failure_stage|failure_type from P003 only as Repair-1 failure enrichment and never success override,timed|latency_ms|speedup_ratio|timing_eligible|plan_available|plan_artifact_path|paper_table_fields|reports_results_update|denominator_update,true,false,Proposal only: P003 may enrich missing or failed Repair-1 failure fields; it must not override P002 success/exactness semantics.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0024:postgres:direct_llm_original,PORT_0024,PORT,postgres,direct_llm_original,track_a_same_engine:PORT_0024:postgres,needs_source_overlap_review,multiple_approved_sources_on_row,P001|P002,approve_p001_generation_p002_status_priority,generated|ready from P001; executed|exact|result_status|failure_stage|failure_type from P002 if row grain remains verified,timed|latency_ms|speedup_ratio|timing_eligible|plan_available|plan_artifact_path|paper_table_fields|reports_results_update|denominator_update,true,false,Proposal only: treat P001 as generation/readiness source and P002 as candidate outcome source; require maintainer approval before overlay v1.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0024:postgres:direct_llm_repair_1,PORT_0024,PORT,postgres,direct_llm_repair_1,track_a_same_engine:PORT_0024:postgres,needs_source_overlap_review,multiple_approved_sources_on_row,P002|P003,approve_p002_primary_p003_failure_enrichment_only,generated|ready|executed|exact|result_status from P002 where observed; failure_stage|failure_type from P003 only as Repair-1 failure enrichment and never success override,timed|latency_ms|speedup_ratio|timing_eligible|plan_available|plan_artifact_path|paper_table_fields|reports_results_update|denominator_update,true,false,Proposal only: P003 may enrich missing or failed Repair-1 failure fields; it must not override P002 success/exactness semantics.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0024:mysql:direct_llm_original,PORT_0024,PORT,mysql,direct_llm_original,track_a_same_engine:PORT_0024:mysql,needs_source_overlap_review,multiple_approved_sources_on_row,P001|P002,approve_p001_generation_p002_status_priority,generated|ready from P001; executed|exact|result_status|failure_stage|failure_type from P002 if row grain remains verified,timed|latency_ms|speedup_ratio|timing_eligible|plan_available|plan_artifact_path|paper_table_fields|reports_results_update|denominator_update,true,false,Proposal only: treat P001 as generation/readiness source and P002 as candidate outcome source; require maintainer approval before overlay v1.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0024:mysql:direct_llm_repair_1,PORT_0024,PORT,mysql,direct_llm_repair_1,track_a_same_engine:PORT_0024:mysql,needs_source_overlap_review,multiple_approved_sources_on_row,P002|P003,approve_p002_primary_p003_failure_enrichment_only,generated|ready|executed|exact|result_status from P002 where observed; failure_stage|failure_type from P003 only as Repair-1 failure enrichment and never success override,timed|latency_ms|speedup_ratio|timing_eligible|plan_available|plan_artifact_path|paper_table_fields|reports_results_update|denominator_update,true,false,Proposal only: P003 may enrich missing or failed Repair-1 failure fields; it must not override P002 success/exactness semantics.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0025:postgres:direct_llm_original,PORT_0025,PORT,postgres,direct_llm_original,track_a_same_engine:PORT_0025:postgres,needs_source_overlap_review,multiple_approved_sources_on_row,P001|P002,approve_p001_generation_p002_status_priority,generated|ready from P001; executed|exact|result_status|failure_stage|failure_type from P002 if row grain remains verified,timed|latency_ms|speedup_ratio|timing_eligible|plan_available|plan_artifact_path|paper_table_fields|reports_results_update|denominator_update,true,false,Proposal only: treat P001 as generation/readiness source and P002 as candidate outcome source; require maintainer approval before overlay v1.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0025:postgres:direct_llm_repair_1,PORT_0025,PORT,postgres,direct_llm_repair_1,track_a_same_engine:PORT_0025:postgres,needs_source_overlap_review,multiple_approved_sources_on_row,P002|P003,approve_p002_primary_p003_failure_enrichment_only,generated|ready|executed|exact|result_status from P002 where observed; failure_stage|failure_type from P003 only as Repair-1 failure enrichment and never success override,timed|latency_ms|speedup_ratio|timing_eligible|plan_available|plan_artifact_path|paper_table_fields|reports_results_update|denominator_update,true,false,Proposal only: P003 may enrich missing or failed Repair-1 failure fields; it must not override P002 success/exactness semantics.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0025:spark:direct_llm_original,PORT_0025,PORT,spark,direct_llm_original,track_a_same_engine:PORT_0025:spark,needs_source_overlap_review,multiple_approved_sources_on_row,P001|P002,approve_p001_generation_p002_status_priority,generated|ready from P001; executed|exact|result_status|failure_stage|failure_type from P002 if row grain remains verified,timed|latency_ms|speedup_ratio|timing_eligible|plan_available|plan_artifact_path|paper_table_fields|reports_results_update|denominator_update,true,false,Proposal only: treat P001 as generation/readiness source and P002 as candidate outcome source; require maintainer approval before overlay v1.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0025:spark:direct_llm_repair_1,PORT_0025,PORT,spark,direct_llm_repair_1,track_a_same_engine:PORT_0025:spark,needs_source_overlap_review,multiple_approved_sources_on_row,P002|P003,approve_p002_primary_p003_failure_enrichment_only,generated|ready|executed|exact|result_status from P002 where observed; failure_stage|failure_type from P003 only as Repair-1 failure enrichment and never success override,timed|latency_ms|speedup_ratio|timing_eligible|plan_available|plan_artifact_path|paper_table_fields|reports_results_update|denominator_update,true,false,Proposal only: P003 may enrich missing or failed Repair-1 failure fields; it must not override P002 success/exactness semantics.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:LONGTAIL_0023:postgres:direct_llm_original,LONGTAIL_0023,LONGTAIL,postgres,direct_llm_original,track_a_same_engine:LONGTAIL_0023:postgres,needs_source_overlap_review,multiple_approved_sources_on_row,P001|P002,approve_p001_generation_p002_status_priority,generated|ready from P001; executed|exact|result_status|failure_stage|failure_type from P002 if row grain remains verified,timed|latency_ms|speedup_ratio|timing_eligible|plan_available|plan_artifact_path|paper_table_fields|reports_results_update|denominator_update,true,false,Proposal only: treat P001 as generation/readiness source and P002 as candidate outcome source; require maintainer approval before overlay v1.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:LONGTAIL_0023:spark:direct_llm_original,LONGTAIL_0023,LONGTAIL,spark,direct_llm_original,track_a_same_engine:LONGTAIL_0023:spark,needs_source_overlap_review,multiple_approved_sources_on_row,P001|P002,approve_p001_generation_p002_status_priority,generated|ready from P001; executed|exact|result_status|failure_stage|failure_type from P002 if row grain remains verified,timed|latency_ms|speedup_ratio|timing_eligible|plan_available|plan_artifact_path|paper_table_fields|reports_results_update|denominator_update,true,false,Proposal only: treat P001 as generation/readiness source and P002 as candidate outcome source; require maintainer approval before overlay v1.
