line_number,case_id,pool,engine,method_id,route_id,has_annotation_payload,artifact_schema_validation_status,artifact_stage_b_status,json_parse_status,notes
18,CONS_0007,CONS,postgres,direct_llm_original,direct_llm_original_pg40_pocr_diagnostic,true,pass,insufficient_transformation_evidence,json_valid,source artifact row; replay mapping is validated separately
19,CONS_0009,CONS,postgres,direct_llm_original,direct_llm_original_pg40_pocr_diagnostic,false,fail,schema_invalid,json_valid,source artifact row; replay mapping is validated separately
20,CONS_0010,CONS,postgres,direct_llm_original,direct_llm_original_pg40_pocr_diagnostic,true,pass,insufficient_transformation_evidence,json_valid,source artifact row; replay mapping is validated separately
21,CONS_0011,CONS,postgres,direct_llm_original,direct_llm_original_pg40_pocr_diagnostic,true,pass,transformation_evidence_partial,json_valid,source artifact row; replay mapping is validated separately
22,CONS_0012,CONS,postgres,direct_llm_original,direct_llm_original_pg40_pocr_diagnostic,false,fail,schema_invalid,json_valid,source artifact row; replay mapping is validated separately
23,CONS_0024,CONS,postgres,direct_llm_original,direct_llm_original_pg40_pocr_diagnostic,true,pass,insufficient_transformation_evidence,json_valid,source artifact row; replay mapping is validated separately
24,CONS_0036,CONS,postgres,direct_llm_original,direct_llm_original_pg40_pocr_diagnostic,true,pass,transformation_evidence_partial,json_valid,source artifact row; replay mapping is validated separately
25,CONS_0037,CONS,postgres,direct_llm_original,direct_llm_original_pg40_pocr_diagnostic,true,pass,presence_only,json_valid,source artifact row; replay mapping is validated separately
26,PORT_0003,PORT,postgres,direct_llm_original,direct_llm_original_pg40_pocr_diagnostic,true,pass,presence_only,json_valid,source artifact row; replay mapping is validated separately
27,PORT_0004,PORT,postgres,direct_llm_original,direct_llm_original_pg40_pocr_diagnostic,true,pass,presence_only,json_valid,source artifact row; replay mapping is validated separately
28,PORT_0005,PORT,postgres,direct_llm_original,direct_llm_original_pg40_pocr_diagnostic,false,fail,schema_invalid,json_valid,source artifact row; replay mapping is validated separately
29,PORT_0008,PORT,postgres,direct_llm_original,direct_llm_original_pg40_pocr_diagnostic,true,pass,transformation_evidence_partial,json_valid,source artifact row; replay mapping is validated separately
30,PORT_0012,PORT,postgres,direct_llm_original,direct_llm_original_pg40_pocr_diagnostic,true,pass,transformation_evidence_partial,json_valid,source artifact row; replay mapping is validated separately
31,PORT_0013,PORT,postgres,direct_llm_original,direct_llm_original_pg40_pocr_diagnostic,true,pass,presence_only,json_valid,source artifact row; replay mapping is validated separately
32,PORT_0022,PORT,postgres,direct_llm_original,direct_llm_original_pg40_pocr_diagnostic,true,pass,transformation_evidence_partial,json_valid,source artifact row; replay mapping is validated separately
33,PORT_0024,PORT,postgres,direct_llm_original,direct_llm_original_pg40_pocr_diagnostic,true,pass,insufficient_transformation_evidence,json_valid,source artifact row; replay mapping is validated separately
34,PORT_0025,PORT,postgres,direct_llm_original,direct_llm_original_pg40_pocr_diagnostic,true,pass,transformation_evidence_partial,json_valid,source artifact row; replay mapping is validated separately
35,LONGTAIL_0011,LONGTAIL,postgres,direct_llm_original,direct_llm_original_pg40_pocr_diagnostic,true,pass,presence_only,json_valid,source artifact row; replay mapping is validated separately
36,LONGTAIL_0012,LONGTAIL,postgres,direct_llm_original,direct_llm_original_pg40_pocr_diagnostic,false,fail,schema_invalid,json_valid,source artifact row; replay mapping is validated separately
37,LONGTAIL_0013,LONGTAIL,postgres,direct_llm_original,direct_llm_original_pg40_pocr_diagnostic,true,pass,transformation_evidence_partial,json_valid,source artifact row; replay mapping is validated separately
38,LONGTAIL_0022,LONGTAIL,postgres,direct_llm_original,direct_llm_original_pg40_pocr_diagnostic,true,pass,transformation_evidence_partial,json_valid,source artifact row; replay mapping is validated separately
39,LONGTAIL_0023,LONGTAIL,postgres,direct_llm_original,direct_llm_original_pg40_pocr_diagnostic,true,pass,transformation_evidence_partial,json_valid,source artifact row; replay mapping is validated separately
40,LONGTAIL_0024,LONGTAIL,postgres,direct_llm_original,direct_llm_original_pg40_pocr_diagnostic,true,pass,transformation_evidence_partial,json_valid,source artifact row; replay mapping is validated separately
