case_id,pool,engine,method_id,route_id,planned_pocr_eligible,route_role,expected_candidate_root,candidate_found,candidate_rel_path,candidate_sha256,skills_md_found,expected_operation_atoms,candidate_bound_ready,annotation_ready,planned_fail_closed_status,notes
CONS_0005,CONS,spark,sqlglot_noop,sqlglot_noop_tri_engine_pocr_sanity_control_v0,true,sanity_control,runs/user/common_core_spark_noop_db_checker/candidate_sql,true,runs/user/common_core_spark_noop_db_checker/candidate_sql/CONS_0005__spark.sql,7fb55d0e5e79d59f62e4eefa8782ae34ec9e5fc7d5d83d74f6c8537aaec060cf,true,3,true,true,none,selected preferred pilot case; route and candidate binding ready
PORT_0003,PORT,postgres,direct_llm_repair_1,direct_llm_repair_1_tri_engine_pocr_pilot_v0,true,rewrite_route,runs/user/direct_llm_repair_1_track_a_120_canonical_v0__postgres/candidate_sql,true,runs/user/direct_llm_repair_1_track_a_120_canonical_v0__postgres/candidate_sql/PORT_0003__postgres.sql,bf1b3e83ee8229e7c576f3e7e556bd7716adb07b07d3bbd5c6e1e2ea181ce529,true,3,true,true,none,selected preferred pilot case; route and candidate binding ready
PORT_0003,PORT,mysql,direct_llm_repair_1,direct_llm_repair_1_tri_engine_pocr_pilot_v0,true,rewrite_route,runs/user/direct_llm_repair_1_track_a_120_canonical_v0__mysql/candidate_sql,true,runs/user/direct_llm_repair_1_track_a_120_canonical_v0__mysql/candidate_sql/PORT_0003__mysql.sql,27a2f7d084f6c631113cf81f59f226093ad28b06adb64feff8bb4aa464de62a1,true,3,true,true,none,selected preferred pilot case; route and candidate binding ready
PORT_0003,PORT,spark,direct_llm_repair_1,direct_llm_repair_1_tri_engine_pocr_pilot_v0,true,rewrite_route,runs/user/direct_llm_repair_1_track_a_120_canonical_v0__spark/candidate_sql,true,runs/user/direct_llm_repair_1_track_a_120_canonical_v0__spark/candidate_sql/PORT_0003__spark.sql,1ca7d8956b6648595031cc7157d28427b8520646f87766425c45d099d5096a63,true,3,true,true,none,selected preferred pilot case; route and candidate binding ready
PORT_0003,PORT,postgres,sqlglot_noop,sqlglot_noop_tri_engine_pocr_sanity_control_v0,true,sanity_control,runs/user/common_core_pg_noop_db_checker/candidate_sql,true,runs/user/common_core_pg_noop_db_checker/candidate_sql/PORT_0003__postgres.sql,2537261ae47aca73b32159c61d2f914f2812ab79c12b29fa2ca166ad0dd2861f,true,3,true,true,none,selected preferred pilot case; route and candidate binding ready
PORT_0003,PORT,mysql,sqlglot_noop,sqlglot_noop_tri_engine_pocr_sanity_control_v0,true,sanity_control,runs/user/common_core_mysql_noop_db_checker/candidate_sql,true,runs/user/common_core_mysql_noop_db_checker/candidate_sql/PORT_0003__mysql.sql,2537261ae47aca73b32159c61d2f914f2812ab79c12b29fa2ca166ad0dd2861f,true,3,true,true,none,selected preferred pilot case; route and candidate binding ready
PORT_0003,PORT,spark,sqlglot_noop,sqlglot_noop_tri_engine_pocr_sanity_control_v0,true,sanity_control,runs/user/common_core_spark_noop_db_checker/candidate_sql,true,runs/user/common_core_spark_noop_db_checker/candidate_sql/PORT_0003__spark.sql,2537261ae47aca73b32159c61d2f914f2812ab79c12b29fa2ca166ad0dd2861f,true,3,true,true,none,selected preferred pilot case; route and candidate binding ready
LONGTAIL_0011,LONGTAIL,postgres,direct_llm_repair_1,direct_llm_repair_1_tri_engine_pocr_pilot_v0,true,rewrite_route,runs/user/direct_llm_repair_1_track_a_120_canonical_v0__postgres/candidate_sql,true,runs/user/direct_llm_repair_1_track_a_120_canonical_v0__postgres/candidate_sql/LONGTAIL_0011__postgres.sql,4c8191a3fdc40b29771b567a12b0272ba9663686f66f31efdd9d5517b7e826ef,true,2,true,true,none,selected preferred pilot case; route and candidate binding ready
LONGTAIL_0011,LONGTAIL,mysql,direct_llm_repair_1,direct_llm_repair_1_tri_engine_pocr_pilot_v0,true,rewrite_route,runs/user/direct_llm_repair_1_track_a_120_canonical_v0__mysql/candidate_sql,true,runs/user/direct_llm_repair_1_track_a_120_canonical_v0__mysql/candidate_sql/LONGTAIL_0011__mysql.sql,a182fe8eb1e81687021644ec6bbf1e4acf9ac69c17b76f62962bf0b098cbe98e,true,2,true,true,none,selected preferred pilot case; route and candidate binding ready
LONGTAIL_0011,LONGTAIL,spark,direct_llm_repair_1,direct_llm_repair_1_tri_engine_pocr_pilot_v0,true,rewrite_route,runs/user/direct_llm_repair_1_track_a_120_canonical_v0__spark/candidate_sql,true,runs/user/direct_llm_repair_1_track_a_120_canonical_v0__spark/candidate_sql/LONGTAIL_0011__spark.sql,4c8191a3fdc40b29771b567a12b0272ba9663686f66f31efdd9d5517b7e826ef,true,2,true,true,none,selected preferred pilot case; route and candidate binding ready
LONGTAIL_0011,LONGTAIL,postgres,sqlglot_noop,sqlglot_noop_tri_engine_pocr_sanity_control_v0,true,sanity_control,runs/user/common_core_pg_noop_db_checker/candidate_sql,true,runs/user/common_core_pg_noop_db_checker/candidate_sql/LONGTAIL_0011__postgres.sql,dc674b49bd030f320141fe221ee3a9e7bd4791a47049f757ec9c72ad62d37928,true,2,true,true,none,selected preferred pilot case; route and candidate binding ready
LONGTAIL_0011,LONGTAIL,mysql,sqlglot_noop,sqlglot_noop_tri_engine_pocr_sanity_control_v0,true,sanity_control,runs/user/common_core_mysql_noop_db_checker/candidate_sql,true,runs/user/common_core_mysql_noop_db_checker/candidate_sql/LONGTAIL_0011__mysql.sql,dc674b49bd030f320141fe221ee3a9e7bd4791a47049f757ec9c72ad62d37928,true,2,true,true,none,selected preferred pilot case; route and candidate binding ready
LONGTAIL_0011,LONGTAIL,spark,sqlglot_noop,sqlglot_noop_tri_engine_pocr_sanity_control_v0,true,sanity_control,runs/user/common_core_spark_noop_db_checker/candidate_sql,true,runs/user/common_core_spark_noop_db_checker/candidate_sql/LONGTAIL_0011__spark.sql,dc674b49bd030f320141fe221ee3a9e7bd4791a47049f757ec9c72ad62d37928,true,2,true,true,none,selected preferred pilot case; route and candidate binding ready
LONGTAIL_0022,LONGTAIL,postgres,direct_llm_repair_1,direct_llm_repair_1_tri_engine_pocr_pilot_v0,true,rewrite_route,runs/user/direct_llm_repair_1_track_a_120_canonical_v0__postgres/candidate_sql,true,runs/user/direct_llm_repair_1_track_a_120_canonical_v0__postgres/candidate_sql/LONGTAIL_0022__postgres.sql,ead7d4520f06b83baf7d798e6d7a83d6d71144387186ee1460bc826dda753e25,true,3,true,true,none,selected preferred pilot case; route and candidate binding ready
LONGTAIL_0022,LONGTAIL,mysql,direct_llm_repair_1,direct_llm_repair_1_tri_engine_pocr_pilot_v0,true,rewrite_route,runs/user/direct_llm_repair_1_track_a_120_canonical_v0__mysql/candidate_sql,true,runs/user/direct_llm_repair_1_track_a_120_canonical_v0__mysql/candidate_sql/LONGTAIL_0022__mysql.sql,53be35482a8ab7634b4762df5f233e147759f82f3ce22b58e9e80b308f66cccf,true,3,true,true,none,selected preferred pilot case; route and candidate binding ready
LONGTAIL_0022,LONGTAIL,spark,direct_llm_repair_1,direct_llm_repair_1_tri_engine_pocr_pilot_v0,true,rewrite_route,runs/user/direct_llm_repair_1_track_a_120_canonical_v0__spark/candidate_sql,true,runs/user/direct_llm_repair_1_track_a_120_canonical_v0__spark/candidate_sql/LONGTAIL_0022__spark.sql,58894a9e5138122779769567303245db31e8f28eba209050a4b910fa5cd902e5,true,3,true,true,none,selected preferred pilot case; route and candidate binding ready
LONGTAIL_0022,LONGTAIL,postgres,sqlglot_noop,sqlglot_noop_tri_engine_pocr_sanity_control_v0,true,sanity_control,runs/user/common_core_pg_noop_db_checker/candidate_sql,true,runs/user/common_core_pg_noop_db_checker/candidate_sql/LONGTAIL_0022__postgres.sql,c5558cfdf705ef3fd0bf2e69afbaa1a38192f37b7563a1ae145a41de3d9fba50,true,3,true,true,none,selected preferred pilot case; route and candidate binding ready
LONGTAIL_0022,LONGTAIL,mysql,sqlglot_noop,sqlglot_noop_tri_engine_pocr_sanity_control_v0,true,sanity_control,runs/user/common_core_mysql_noop_db_checker/candidate_sql,true,runs/user/common_core_mysql_noop_db_checker/candidate_sql/LONGTAIL_0022__mysql.sql,c5558cfdf705ef3fd0bf2e69afbaa1a38192f37b7563a1ae145a41de3d9fba50,true,3,true,true,none,selected preferred pilot case; route and candidate binding ready
LONGTAIL_0022,LONGTAIL,spark,sqlglot_noop,sqlglot_noop_tri_engine_pocr_sanity_control_v0,true,sanity_control,runs/user/common_core_spark_noop_db_checker/candidate_sql,true,runs/user/common_core_spark_noop_db_checker/candidate_sql/LONGTAIL_0022__spark.sql,c5558cfdf705ef3fd0bf2e69afbaa1a38192f37b7563a1ae145a41de3d9fba50,true,3,true,true,none,selected preferred pilot case; route and candidate binding ready
